t,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Roll_deg,Pitch_deg,Yaw_deg,Ax_w,Ay_w,Az_w,VelX,VelY,VelZ,PosX,PosY,PosZ,|a_body|,|a_world|
1.4000000000000001,9.764,-6.694,9.06,0.4718,-0.44318,-0.16046,-27.438,-47.648,-159.65586818199927,-6.64514308714988,-1.5778136942685879,3.450715009757902,-6.150085824699932,-3.078503140221117,-1.9635619185092834,-4.215489882861714,-2.5074023598316177,-1.4328172932492886,14.907344901088187,7.652114530055455
1.41,9.764,-6.694,9.06,0.4718,-0.44318,-0.16046,-28.658000000000005,-46.313,-159.61568068999927,-6.798785069118043,-1.772503450059899,3.6266684053592027,-6.218073675391112,-3.0962281747217157,-1.9272952344556913,-4.277670619615625,-2.538364641578835,-1.4520902455938456,14.907344901088187,7.906830630471816
1.42,9.385,-7.336,10.094,0.4718,-0.44318,-0.16046,-29.833000000000002,-44.786,-159.57695319799925,-6.938886910089405,-1.9726498635693135,3.7804117461683195,-6.287462544492007,-3.115954673357409,-1.889491116994008,-4.340545245060545,-2.569524188312409,-1.4709851567637857,15.613582452467467,8.144385305584303
1.43,9.385,-7.336,10.094,0.4718,-0.44318,-0.16046,-30.899,-43.237,-159.54016570599927,-7.157132977082444,-2.187730435047134,3.867303554402375,-6.359033874262831,-3.1378319777078802,-1.8508180814499844,-4.404135583803173,-2.600902508089488,-1.4894933375782855,15.613582452467467,8.424176736629269
1.44,9.318,-7.954,10.415,0.4718,-0.44318,-0.16046,-31.8,-41.375,-159.50681821399922,-7.340886917497287,-2.4105225288336305,3.9171104171927174,-6.432442743437804,-3.1619372029962167,-1.8116469772780572,-4.468460011237551,-2.63252188011945,-1.507609807351066,16.079908737303207,8.66273591990296
1.45,9.318,-7.954,10.415,0.4718,-0.44318,-0.16046,-32.596,-39.501,-159.47531072199925,-7.55475287170035,-2.63698434812529,3.964277105149064,-6.5079902721548075,-3.1883070464774694,-1.7720042062265666,-4.533539913959099,-2.6644049505842244,-1.5253298494133316,16.079908737303207,8.929919953232027
1.46,8.911,-8.317,10.458,0.4718,-0.44318,-0.16046,-33.195,-37.222,-159.44788322999923,-7.7270282184792975,-2.869451189145822,3.978495013575166,-6.585260554339601,-3.2170015583689278,-1.732219256090815,-4.599392519502495,-2.6965749661679137,-1.5426520419742398,16.0607650502708,9.152548158251241
1.47,8.116,-8.48,11.104,0.4718,-0.44318,-0.16046,-33.728,-34.865,-159.42165573799923,-7.90268301585918,-3.1156166854649547,4.04505976304789,-6.664287384498192,-3.248157725223577,-1.691768658460336,-4.666035393347477,-2.7290565434201497,-1.5595697285588432,16.157929075224956,9.408611728970744
1.48,8.116,-8.48,11.104,0.4718,-0.44318,-0.16046,-34.189,-32.432,-159.3965282459992,-8.021966725772002,-3.3675061630578713,4.088935232761581,-6.744507051755912,-3.2818327868541557,-1.6508793061327203,-4.733480463865036,-2.761874871288691,-1.5760785216201705,16.157929075224956,9.613086873910216
1.49,7.269,-8.581,11.607,0.4718,-0.44318,-0.16046,-34.667,-30.053,-159.37118075399923,-8.216454873765954,-3.58292787518457,4.079799475375065,-6.8266716004935715,-3.3176620656060014,-1.6100813113789696,-4.801747179869972,-2.795051491944751,-1.5921793347339601,16.161508933264862,9.848465190611051
1.5,7.269,-8.581,11.607,0.4718,-0.44318,-0.16046,-35.151,-27.729,-159.3456332619992,-8.360812519525503,-3.7771360774921825,4.0593816365230495,-6.910279725688826,-3.355433426380923,-1.5694874950137392,-4.87084997712686,-2.8286058262085603,-1.6078742096840974,16.161508933264862,10.032373707427766
1.51,7.082,-9.146,12.105,0.4718,-0.44318,-0.16046,-35.612,-25.395,-159.3206057699992,-8.608466499406946,-3.9311782655507317,3.934441989402667,-6.996364390682896,-3.3947452090364303,-1.5301430751197125,-4.940813621033689,-2.8625532782989245,-1.6231756404352946,16.74320951908564,10.248887344240103
1.52,7.082,-9.146,12.105,0.4718,-0.44318,-0.16046,-36.057,-23.055,-159.2961382779992,-8.799138340317478,-4.044695652431861,3.786717676232936,-7.08435577408607,-3.435192165560749,-1.4922758983573832,-5.011657178774549,-2.896905199954532,-1.6380983994188685,16.74320951908564,10.398251257415412
1.53,6.302,-9.744,12.522,0.4718,-0.44318,-0.16046,-36.409,-20.555,-159.27365078599917,-9.003342566866007,-4.178369846578015,3.616244920586886,-7.174389199754731,-3.476975864026529,-1.4561134491515144,-5.083401070772097,-2.931674958594797,-1.6526595339103836,17.072235471665685,10.563909280034744
1.54,6.302,-9.744,12.522,0.4718,-0.44318,-0.16046,-36.672,-17.908,-159.25292329399917,-9.156492212492266,-4.29389783920374,3.4196440041116736,-7.265954121879654,-3.5199148424185664,-1.4219170091103976,-5.156060611990894,-2.966874107018983,-1.6668787040014876,17.072235471665685,10.675807857291503
1.55,4.721,-9.673,12.89,0.4718,-0.44318,-0.16046,-36.837,-15.024,-159.23461580199918,-9.279752903028855,-4.414662031197464,3.2309657947072217,-7.358751650909943,-3.564061462730541,-1.3896073511633253,-5.229648128499993,-3.002514721646288,-1.680774777513121,16.793060173774165,10.772288278612722
1.56,4.721,-9.673,12.89,0.74951,-0.32809,0.07648,-36.903,-11.904,-159.2160662979992,-9.358760876847736,-4.520027003302114,3.024298848628442,-7.45233925967842,-3.6092617327635623,-1.3593643626770409,-5.3041715210967775,-3.038607338973924,-1.6943684211398915,16.793060173774165,10.824205873245917
1.57,3.5,-9.639,12.977,0.74951,-0.32809,0.07648,-36.887,-8.586,-159.1991767939992,-9.431800766307033,-4.591404713707278,2.816849522321453,-7.546657267341491,-3.655175779900635,-1.3311958674538262,-5.379638093770192,-3.0751590967729303,-1.7076803798144298,16.53973548760681,10.861606887185982
1.58,3.5,-9.639,12.977,0.74951,-0.32809,0.07648,-36.793,-5.076,-159.18370728999915,-9.492410890952966,-4.657901106926456,2.581614122212856,-7.641581376251021,-3.7017547909698996,-1.3053797262316977,-5.456053907532703,-3.1121766446826293,-1.7207341770767468,16.53973548760681,10.884238086361307
1.59,2.294,-9.323,12.632,0.74951,-0.32809,0.07648,-36.667,-1.368,-159.17031778599917,-9.525016297815576,-4.695313663794903,2.3003437075077167,-7.736831539229176,-3.7487079276078488,-1.2823762891566206,-5.533422222924995,-3.149663723958708,-1.733557939968313,15.866574583066125,10.865702326483172
1.6,2.294,-9.323,12.632,0.74951,-0.32809,0.07648,-36.508,2.538,-159.1588082819992,-9.524615632991162,-4.727294329172463,2.0234563066293734,-7.832077695559088,-3.7959808708995735,-1.262141726090327,-5.611742999880586,-3.1876235326677036,-1.7461793572292164,15.866574583066125,10.824046842825652
1.61,0.287,-9.304,12.555,0.74951,-0.32809,0.07648,-36.35900000000001,6.581,-159.14805877799918,-9.53376430467723,-4.763811029934217,1.7088310110249678,-7.92741533860586,-3.8436189811989157,-1.2450534159800772,-5.691017153266644,-3.2260597224796927,-1.758629891389017,15.629293330154118,10.793825122277145
1.62,0.287,-9.304,12.555,0.74951,-0.32809,0.07648,-36.233,10.761,-159.13796927399918,-9.52491524141234,-4.7990800420757616,1.3892070836857284,-8.022664491019983,-3.8916097816196733,-1.23116134514322,-5.771243798176844,-3.2649758202958896,-1.7709415048404493,15.629293330154118,10.755699694938569
1.6300000000000001,-2.188,-8.638,12.119,0.74951,-0.32809,0.07648,-36.156,14.914,-159.12687976999916,-9.547872689543105,-4.831694879641794,1.0669080072611874,-8.118143217915414,-3.9399267304160914,-1.220492265070608,-5.852425230355998,-3.3043750876000506,-1.7831464274911555,15.042358491938689,10.753857029068122
1.6400000000000001,-2.188,-8.638,12.119,0.74951,-0.32809,0.07648,-36.134,19.034,-159.11483026599916,-9.614750093525847,-4.861611427441765,0.7431573636920443,-8.214290718850672,-3.988542844690509,-1.2130606914336877,-5.934568137544504,-3.3442605160469556,-1.7952770344054925,15.042358491938689,10.79958183910828
1.6500000000000001,-3.496,-8.092,11.684,0.74951,-0.32809,0.07648,-36.129,23.0,-159.09958076199916,-9.798480418791712,-4.884538494377433,0.42394190046967095,-8.312275523038588,-4.037388229634283,-1.2088212724289908,-6.01769089277489,-3.3846343983432985,-1.8073652471297823,14.636199506702551,10.956672010947184
1.6600000000000001,-3.496,-8.092,11.684,0.74951,-0.32809,0.07648,-36.123,26.818,-159.08125125799916,-9.989325946803561,-4.879078465805302,0.09893669262723598,-8.412168782506624,-4.086179014292336,-1.2078319055027185,-6.101812580599956,-3.425496188486222,-1.8194435661848094,14.636199506702551,11.117635900501325
1.67,-4.463,-7.925,11.052,0.74951,-0.32809,0.07648,-36.019,30.366,-159.05798175399917,-10.299883830456361,-4.865738946476329,-0.21884990466465756,-8.515167620811187,-4.134836403757099,-1.210020404549365,-6.186964256808068,-3.466844552523793,-1.831543770230303,14.313304929330613,11.393459426220147
1.68,-4.463,-7.925,11.052,0.74951,-0.32809,0.07648,-35.799,33.651,-159.0294322499992,-10.537684991573943,-4.810220117904485,-0.5593889385278576,-8.620544470726927,-4.182938604936144,-1.2156142939346435,-6.273169701515337,-3.5086739385731542,-1.8436999131696494,14.313304929330613,11.597152174084943
1.69,-4.774,-7.666,10.989,0.74951,-0.32809,0.07648,-35.376,36.612,-158.99450274599914,-10.852988358745241,-4.675252297012151,-0.9246491085101093,-8.72907435431438,-4.229691127906265,-1.2248607850197446,-6.3604604450584805,-3.550970849852217,-1.855948521019847,14.223809370207405,11.853282934682934
1.7,-4.774,-7.666,10.989,0.74951,-0.32809,0.07648,-34.733,39.238,-158.95267324199915,-11.093315286057631,-4.500029250883799,-1.3184016475145242,-8.840007507174956,-4.274691420415103,-1.23804480149489,-6.44886052013023,-3.5937177640563682,-1.868328969034796,14.223809370207405,12.043674281499758
1.71,-5.076,-8.001,11.272,0.74951,-0.32809,0.07648,-33.788,41.572,-158.90424373799917,-11.383327988837122,-4.244050346994903,-1.7113162733172802,-8.953840787063328,-4.317131923885053,-1.2551579642280628,-6.538398928000864,-3.6368890832952188,-1.8808805486770765,14.725479992176824,12.268688717079373
1.72,-5.076,-8.001,11.272,0.74951,-0.32809,0.07648,-32.531,43.594,-158.84867423399916,-11.573252065016376,-3.954531278734054,-2.164508343213213,-9.069573307713492,-4.356677236672393,-1.276803047660195,-6.629094661077999,-3.680455855661943,-1.8936485791536786,14.725479992176824,12.42028894038828
1.73,-5.076,-8.27,11.411,0.74951,-0.32809,0.07648,-30.861,45.346,-158.78618472999915,-11.80307534830132,-3.574050775870259,-2.6741674277870535,-9.187604061196506,-4.3924177444310954,-1.3035447219380656,-6.720970701689964,-3.7243800331062538,-1.9066840263730591,14.978971827198286,12.618938071724353
1.74,-5.076,-8.27,11.411,0.74951,-0.32809,0.07648,-28.784,46.80200000000001,-158.71665522599915,-11.89477174599125,-3.180573544317655,-3.172430112947963,-9.306551778656418,-4.424223479874272,-1.3352690230675452,-6.814036219476528,-3.7686222679049965,-1.9200367166037347,14.978971827198286,12.714792793497821
1.75,-4.405,-8.131,11.483,0.74951,-0.32809,0.07648,-26.323,48.043,-158.64208572199914,-11.998668407457135,-2.7597642617844467,-3.71743069280587,-9.42653846273099,-4.451821122492117,-1.372443329995604,-6.908301604103838,-3.8131404791299177,-1.9337611499036906,14.743692719261347,12.860934386293545
1.76,-4.405,-8.131,11.483,0.74951,-0.32809,0.07648,-23.489,49.054,-158.56265621799918,-11.901541607007992,-2.347473534082037,-4.213337356841121,-9.545553878801071,-4.475295857832937,-1.4145767035640153,-7.003757142891849,-3.857893437708247,-1.9479069169393308,14.743692719261347,12.841710801100877
1.77,-3.587,-7.072,10.654,0.87207,-0.04803,0.44403,-20.347,49.818,-158.47624472399917,-11.75168536687804,-1.9455860006506371,-4.681370932338772,-9.663070732469851,-4.494751717839444,-1.4613904128874031,-7.100387850216547,-3.9028409548866416,-1.9625208210682048,13.281094420265221,12.798540840821252
1.78,-3.587,-7.072,10.654,0.87207,-0.04803,0.44403,-16.941,50.323,-158.38729322999916,-11.450046789484729,-1.5820281700164254,-5.1270351113490165,-9.777571200364699,-4.510571999539608,-1.5126607640008933,-7.198163562220194,-3.9479466748820378,-1.9776474287082138,13.281094420265221,12.644875390652162
1.79,-2.586,-6.22,9.318,0.87207,-0.04803,0.44403,-13.425,50.543,-158.2985817359992,-11.09868317338498,-1.2595008150766427,-5.573248045184995,-9.88855803209855,-4.5231670076903745,-1.5683932444527433,-7.297049142541179,-3.9931783449589413,-1.9933313611527412,11.497865888937826,12.483116768640594
1.8,-2.586,-6.22,9.318,0.87207,-0.04803,0.44403,-9.86,50.482,-158.21127024199916,-10.628767150587993,-0.9663234567263034,-5.982987553988816,-9.99484570360443,-4.532830242257638,-1.6282231199926316,-7.396997599577223,-4.038506647381518,-2.0096135923526677,11.497865888937826,12.23522015476726
1.81,-2.097,-4.75,8.624,0.87207,-0.04803,0.44403,-6.389,50.175,-158.1279387479992,-10.160526349668253,-0.6888706094239974,-6.383291095416236,-10.096450967101113,-4.539718948351878,-1.692056030946794,-7.497962109248235,-4.083903836865037,-2.0265341526621357,10.06644351297915,12.019036717959192
1.82,-2.097,-4.75,8.624,0.87207,-0.04803,0.44403,-3.06,49.642,-158.0494272539992,-9.598440929943418,-0.4948388424548006,-6.751450155761475,-10.192435376400548,-4.544667336776426,-1.7595705325044089,-7.59988646301224,-4.129350510232801,-2.04412985798718,10.06644351297915,11.745510332520539
1.83,-1.135,-3.247,7.939,0.87207,-0.04803,0.44403,0.066,48.95,-157.97661575999922,-9.035976013835231,-0.3243332888940058,-7.076046385796614,-10.2827951365389,-4.547910669665366,-1.830330996362375,-7.7027144143776285,-4.174829616929455,-2.0624331679508034,8.65210696882557,11.481484532012216
1.84,-1.135,-3.247,7.939,0.87207,-0.04803,0.44403,2.988,48.131,-157.9099842659992,-8.436959877969514,-0.2560148234683067,-7.347641763345896,-10.367164735318594,-4.550470817900049,-1.903807413995834,-7.806386061730814,-4.220334325108455,-2.0814712420907617,8.65210696882557,11.190874633144974
1.85,-1.01,-1.312,7.226,0.87207,-0.04803,0.44403,5.68,47.285,-157.84905277199923,-7.831205730005432,-0.24634298103493893,-7.610024118908548,-10.44547679261865,-4.5529342477103985,-1.9799076551849195,-7.910840829657,-4.265863667585559,-2.101270318642611,7.413266486509169,10.922496744808162
1.86,-1.01,-1.312,7.226,0.87207,-0.04803,0.44403,8.163,46.434,-157.7935012779992,-7.233291342075143,-0.32991813196067904,-7.808488489173169,-10.517809706039401,-4.556233429030005,-2.057992540076651,-8.016018926717395,-4.311426001875859,-2.1218502440433773,7.413266486509169,10.649030101313713
1.87,-1.149,-0.153,6.412,0.87207,-0.04803,0.44403,10.437,45.599,-157.74244978399923,-6.674016585846913,-0.4533275567505718,-7.958025978416643,-10.58454987189787,-4.560766704597511,-2.1375727998608176,-8.121864425436375,-4.357033668921834,-2.1432259720419853,6.515930785390526,10.396065637298722
1.8800000000000001,-1.149,-0.153,6.412,0.87207,-0.04803,0.44403,12.524,44.797000000000004,-157.69559828999925,-6.1537588508738015,-0.6653536619546763,-8.074516433962534,-10.646087460406608,-4.567420241217058,-2.218317964200443,-8.22832530004044,-4.402707871334004,-2.1654091516839897,6.515930785390526,10.17395002604766
1.8900000000000001,-0.407,0.488,5.995,0.87207,-0.04803,0.44403,14.442,44.05,-157.65212679599927,-5.699251756274301,-0.9115243721977162,-8.099020920923362,-10.70307997796935,-4.576535484939035,-2.2993081734096767,-8.335356099820133,-4.448473226183395,-2.1884022334180866,6.028583415695597,9.945174062833715
1.9000000000000001,-0.407,0.488,5.995,0.87207,-0.04803,0.44403,16.21,43.369,-157.61185530199927,-5.239786912417954,-1.2152160570677306,-8.125309486646852,-10.75547784709353,-4.5886876455097125,-2.3805612682761454,-8.44291087829107,-4.494360102638492,-2.212207846100848,6.028583415695597,9.744371257638692
1.9100000000000001,-0.326,0.867,5.622,0.87207,-0.04803,0.44403,17.875,42.764,-157.57410380799928,-4.8649830885122585,-1.5319317787058224,-8.11364582541226,-10.804127677978652,-4.60400696329677,-2.461697726530268,-8.550952155070856,-4.540400172271459,-2.2368248233661507,5.69779334479586,9.583638349100452
1.92,-0.326,0.867,5.622,0.87207,-0.04803,0.44403,19.44,42.237,-157.53877231399923,-4.472503887836302,-1.8425691047201063,-8.118616883485052,-10.848852716857015,-4.622432654343972,-2.5428838953651183,-8.659440682239426,-4.586624498814899,-2.262253662319802,5.69779334479586,9.450412267895429
1.93,-0.603,1.824,4.468,0.87207,-0.04803,0.44403,20.901,41.732,-157.50618081999926,-4.153142684855471,-2.0910987469781057,-8.082423259050548,-10.890384143705571,-4.643343641813753,-2.6237081279556236,-8.76834452367648,-4.633057935233037,-2.288490743599358,4.8634976097454805,9.324529686199899
1.94,-0.603,1.824,4.468,0.87207,-0.04803,0.44403,22.275,41.248,-157.47622932599927,-3.8209385168511036,-2.378550618760264,-8.039540290327963,-10.928593528874082,-4.667129148001355,-2.7041035308589034,-8.877630458965221,-4.67972922671305,-2.315531778907947,4.8634976097454805,9.21364652433377
1.95,-0.484,2.95,3.266,0.91977,0.13806,0.36478,23.533,40.787,-157.4495944819993,-3.5418411657958684,-2.632871181762791,-7.974515325607012,-10.96401194053204,-4.693457859818984,-2.7838486841149734,-8.987270578370541,-4.72666380531124,-2.3433702657490967,4.427585346438847,9.114249512813677
1.96,-0.484,2.95,3.266,0.91977,0.13806,0.36478,24.686,40.353,-157.42545963799927,-3.262591861129432,-2.921383390985205,-7.933858301042165,-10.996637859143336,-4.722671693728835,-2.863187267125395,-9.097236956961975,-4.773890522248529,-2.3720021384203505,4.427585346438847,9.062289672618498
1.97,-1.149,3.682,2.964,0.91977,0.13806,0.36478,25.73,39.941,-157.40342479399928,-3.0304771888286943,-3.185888924947715,-7.884599852391166,-11.026942631031623,-4.754530582978313,-2.942033265649307,-9.20750638327229,-4.821435828078312,-2.4014224710768435,4.864424015235514,9.027768000255787
1.98,-1.149,3.682,2.964,0.91977,0.13806,0.36478,26.675,39.556,-157.38360994999928,-2.793492882096528,-3.5065287808071837,-7.8142010354279305,-11.054877559852589,-4.789595870786385,-3.0201752760035863,-9.318055158870816,-4.869331786786176,-2.4316242238368795,4.864424015235514,9.00894468819939
1.99,-1.561,4.496,2.629,0.91977,0.13806,0.36478,27.526,39.133,-157.36629510599928,-2.6195979295249585,-3.783272773772735,-7.742030452258207,-11.081073539147837,-4.827428598524112,-3.097595580526168,-9.428865894262294,-4.917606072771417,-2.4626001796421413,5.437129573589359,9.006357849699006
2.0,-1.561,4.496,2.629,0.91977,0.13806,0.36478,28.29,38.672,-157.35152026199927,-2.443473950784621,-4.0811856921349765,-7.622079675659008,-11.105508278655684,-4.868240455445462,-3.1738163772827583,-9.539920977048851,-4.966288477325871,-2.494338343414969,5.437129573589359,8.984583473035597
2.0100000000000002,-1.135,4.932,2.404,0.91977,0.13806,0.36478,28.971000000000004,38.199,-157.3388254179993,-2.3092858093394866,-4.330439056872579,-7.465181193468396,-11.12860113674908,-4.911544846014188,-3.2484681892174425,-9.651206988416343,-5.015403925786012,-2.5268230253071433,5.602862214975485,8.933892411811238
2.02,-1.135,4.932,2.404,0.91977,0.13806,0.36478,29.581000000000003,37.711,-157.32833057399927,-2.218129917151579,-4.579254232636405,-7.31880247695244,-11.150782435920595,-4.957337388340552,-3.3216562139869668,-9.762714812775549,-5.064977299669418,-2.560039587447013,5.602862214975485,8.913727579028118
2.0300000000000002,-1.451,5.181,2.289,0.91977,0.13806,0.36478,30.130000000000003,37.238,-157.31979572999927,-2.1749183565638726,-4.794473500846806,-7.184162927152568,-11.172531619486234,-5.005282123349019,-3.3934978432584924,-9.874440128970411,-5.115030120902908,-2.593974565879598,5.847023430772277,8.906707751572075
2.04,-1.451,5.181,2.289,0.91977,0.13806,0.36478,30.619,36.782,-157.31316088599928,-2.183745359713311,-4.978583315744841,-7.02420965241562,-11.194369073083367,-5.055067956506468,-3.4637399397826485,-9.986383819701246,-5.165580800467973,-2.6286119652774245,5.847023430772277,8.882260797171579
2.05,-1.48,5.99,2.112,0.91977,0.13806,0.36478,31.063999999999997,36.35900000000001,-157.30804604199926,-2.2436520923578143,-5.123708477332104,-6.836138495209905,-11.216805594006946,-5.106305041279789,-3.5321013247347475,-10.098551875641315,-5.216643850880771,-2.663932978524772,6.5215829366803275,8.832845113434132
2.06,-1.48,5.99,2.112,0.91977,0.13806,0.36478,31.465000000000003,35.969,-157.30425119799926,-2.3022708514600456,-5.254945899301025,-6.62618159350801,-11.239828302521547,-5.1588545002728,-3.5983631406698278,-10.21095015866653,-5.268232395883499,-2.69991660993147,6.5215829366803275,8.764769819465172
2.07,-1.786,6.201,2.423,0.91977,0.13806,0.36478,31.811000000000003,35.612,-157.30165635399925,-2.4050296245455023,-5.3198455926844535,-6.41917964328425,-11.263878598767002,-5.212052956199645,-3.66255493710267,-10.3235889446542,-5.320352925445495,-2.736542159302497,6.892976570393954,8.677026674944626
2.08,-1.786,6.201,2.423,0.91977,0.13806,0.36478,32.108,35.299,-157.30016150999927,-2.491737365255593,-5.396036348560458,-6.221748754616989,-11.288795972419559,-5.266013319685249,-3.7247724246488403,-10.436476904378395,-5.373013058642347,-2.7737898835489854,6.892976570393954,8.604424497778723
2.09,-2.112,6.053,2.983,0.91977,0.13806,0.36478,32.344,34.991,-157.30010666599924,-2.6005398616165745,-5.434504240412874,-6.0718380668782,-11.314801371035724,-5.320358362089378,-3.785490805317622,-10.549624918088753,-5.426216642263241,-2.8116447916021614,7.07090107412061,8.553587634514155
2.1,-2.112,6.053,2.983,0.91977,0.13806,0.36478,32.514,34.7,-157.30137182199925,-2.72103144562404,-5.465082625075554,-5.862629017445588,-11.342011685491965,-5.375009188340133,-3.844117095492078,-10.663045034943673,-5.479966734146642,-2.850085962557082,7.07090107412061,8.464133695965145
2.11,-2.705,6.321,3.237,0.91977,0.13806,0.36478,32.651,34.426,-157.30383697799925,-2.8598098628629045,-5.449317321006596,-5.640720654047115,-11.370609784120594,-5.429502361550199,-3.900524302032549,-10.776751132784879,-5.5342617577621445,-2.8890912055774076,7.599357538634433,8.348131600169236
